Zipcode,State,City,County,Country
95457,CA,LOWER LAKE,LAKE,USA
95458,CA,LUCERNE,LAKE,USA
95459,CA,MANCHESTER,MENDOCINO,USA
95460,CA,MENDOCINO,MENDOCINO,USA
95461,CA,MIDDLETOWN,LAKE,USA
95462,CA,MONTE RIO,SONOMA,USA
95463,CA,NAVARRO,MENDOCINO,USA
95464,CA,NICE,LAKE,USA
95465,CA,OCCIDENTAL,SONOMA,USA
95466,CA,PHILO,MENDOCINO,USA
95467,CA,HIDDEN VALLEY LAKE,LAKE,USA
95468,CA,POINT ARENA,MENDOCINO,USA
95469,CA,POTTER VALLEY,MENDOCINO,USA
95470,CA,REDWOOD VALLEY,MENDOCINO,USA
95471,CA,RIO NIDO,SONOMA,USA
95472,CA,SEBASTOPOL,SONOMA,USA
95473,CA,SEBASTOPOL,SONOMA,USA
95476,CA,SONOMA,SONOMA,USA
95480,CA,STEWARTS POINT,SONOMA,USA
95481,CA,TALMAGE,MENDOCINO,USA
95482,CA,UKIAH,MENDOCINO,USA
95485,CA,UPPER LAKE,LAKE,USA
95486,CA,VILLA GRANDE,SONOMA,USA
95487,CA,VINEBURG,SONOMA,USA
95488,CA,WESTPORT,MENDOCINO,USA
95490,CA,WILLITS,MENDOCINO,USA
95492,CA,WINDSOR,SONOMA,USA
95493,CA,WITTER SPRINGS,LAKE,USA
95494,CA,YORKVILLE,MENDOCINO,USA
95497,CA,THE SEA RANCH,SONOMA,USA
95501,CA,EUREKA,HUMBOLDT,USA
95502,CA,EUREKA,HUMBOLDT,USA
95503,CA,EUREKA,HUMBOLDT,USA
95511,CA,ALDERPOINT,HUMBOLDT,USA
95514,CA,BLOCKSBURG,HUMBOLDT,USA
95518,CA,ARCATA,HUMBOLDT,USA
95519,CA,MCKINLEYVILLE,HUMBOLDT,USA
95521,CA,ARCATA,HUMBOLDT,USA
95524,CA,BAYSIDE,HUMBOLDT,USA
95525,CA,BLUE LAKE,HUMBOLDT,USA
95526,CA,BRIDGEVILLE,HUMBOLDT,USA
95527,CA,BURNT RANCH,TRINITY,USA
95528,CA,CARLOTTA,HUMBOLDT,USA
95531,CA,CRESCENT CITY,DEL NORTE,USA
95532,CA,CRESCENT CITY,DEL NORTE,USA
95534,CA,CUTTEN,HUMBOLDT,USA
95536,CA,FERNDALE,HUMBOLDT,USA
95537,CA,FIELDS LANDING,HUMBOLDT,USA
95538,CA,FORT DICK,DEL NORTE,USA
95540,CA,FORTUNA,HUMBOLDT,USA
95542,CA,GARBERVILLE,HUMBOLDT,USA
95543,CA,GASQUET,DEL NORTE,USA
95545,CA,HONEYDEW,HUMBOLDT,USA
95546,CA,HOOPA,HUMBOLDT,USA
95547,CA,HYDESVILLE,HUMBOLDT,USA
95548,CA,KLAMATH,DEL NORTE,USA
95549,CA,KNEELAND,HUMBOLDT,USA
95550,CA,KORBEL,HUMBOLDT,USA
95551,CA,LOLETA,HUMBOLDT,USA
95552,CA,MAD RIVER,TRINITY,USA
95553,CA,MIRANDA,HUMBOLDT,USA
95554,CA,MYERS FLAT,HUMBOLDT,USA
95555,CA,ORICK,HUMBOLDT,USA
95556,CA,ORLEANS,HUMBOLDT,USA
95558,CA,PETROLIA,HUMBOLDT,USA
95559,CA,PHILLIPSVILLE,HUMBOLDT,USA
95560,CA,REDWAY,HUMBOLDT,USA
95562,CA,RIO DELL,HUMBOLDT,USA
95563,CA,SALYER,TRINITY,USA
95564,CA,SAMOA,HUMBOLDT,USA
95565,CA,SCOTIA,HUMBOLDT,USA
95567,CA,SMITH RIVER,DEL NORTE,USA
95568,CA,SOMES BAR,SISKIYOU,USA
95569,CA,REDCREST,HUMBOLDT,USA
95570,CA,TRINIDAD,HUMBOLDT,USA
95571,CA,WEOTT,HUMBOLDT,USA
95573,CA,WILLOW CREEK,HUMBOLDT,USA
95585,CA,LEGGETT,MENDOCINO,USA
95587,CA,PIERCY,MENDOCINO,USA
95589,CA,WHITETHORN,HUMBOLDT,USA
95595,CA,ZENIA,TRINITY,USA
95601,CA,AMADOR CITY,AMADOR,USA
95602,CA,AUBURN,PLACER,USA
95603,CA,AUBURN,PLACER,USA
95604,CA,AUBURN,PLACER,USA
95605,CA,WEST SACRAMENTO,YOLO,USA
95606,CA,BROOKS,YOLO,USA
95607,CA,CAPAY,YOLO,USA
95608,CA,CARMICHAEL,SACRAMENTO,USA
95609,CA,CARMICHAEL,SACRAMENTO,USA
95610,CA,CITRUS HEIGHTS,SACRAMENTO,USA
95611,CA,CITRUS HEIGHTS,SACRAMENTO,USA
95612,CA,CLARKSBURG,YOLO,USA
95613,CA,COLOMA,EL DORADO,USA
95614,CA,COOL,EL DORADO,USA
95615,CA,COURTLAND,SACRAMENTO,USA
95616,CA,DAVIS,YOLO,USA
95617,CA,DAVIS,YOLO,USA
95618,CA,DAVIS,YOLO,USA
95619,CA,DIAMOND SPRINGS,EL DORADO,USA
95620,CA,DIXON,SOLANO,USA
95621,CA,CITRUS HEIGHTS,SACRAMENTO,USA
95623,CA,EL DORADO,EL DORADO,USA
95624,CA,ELK GROVE,SACRAMENTO,USA
95625,CA,ELMIRA,SOLANO,USA
95626,CA,ELVERTA,SACRAMENTO,USA
95627,CA,ESPARTO,YOLO,USA
95628,CA,FAIR OAKS,SACRAMENTO,USA
95629,CA,FIDDLETOWN,AMADOR,USA
95630,CA,FOLSOM,SACRAMENTO,USA
95631,CA,FORESTHILL,PLACER,USA
95632,CA,GALT,SACRAMENTO,USA
95633,CA,GARDEN VALLEY,EL DORADO,USA
95634,CA,GEORGETOWN,EL DORADO,USA
95635,CA,GREENWOOD,EL DORADO,USA
95636,CA,GRIZZLY FLATS,EL DORADO,USA
95637,CA,GUINDA,YOLO,USA
95638,CA,HERALD,SACRAMENTO,USA
95639,CA,HOOD,SACRAMENTO,USA
95640,CA,IONE,AMADOR,USA
95641,CA,ISLETON,SACRAMENTO,USA
95642,CA,JACKSON,AMADOR,USA
95644,CA,KIT CARSON,AMADOR,USA
95645,CA,KNIGHTS LANDING,YOLO,USA
95646,CA,KIRKWOOD,ALPINE,USA
95648,CA,LINCOLN,PLACER,USA
95650,CA,LOOMIS,PLACER,USA
95651,CA,LOTUS,EL DORADO,USA
95652,CA,MCCLELLAN,SACRAMENTO,USA
95653,CA,MADISON,YOLO,USA
95654,CA,MARTELL,AMADOR,USA
95655,CA,MATHER,SACRAMENTO,USA
95656,CA,MOUNT AUKUM,EL DORADO,USA
95658,CA,NEWCASTLE,PLACER,USA
95659,CA,NICOLAUS,SUTTER,USA
95660,CA,NORTH HIGHLANDS,SACRAMENTO,USA
95661,CA,ROSEVILLE,PLACER,USA
95662,CA,ORANGEVALE,SACRAMENTO,USA
95663,CA,PENRYN,PLACER,USA
95664,CA,PILOT HILL,EL DORADO,USA
95665,CA,PINE GROVE,AMADOR,USA
95666,CA,PIONEER,AMADOR,USA
95667,CA,PLACERVILLE,EL DORADO,USA
95668,CA,PLEASANT GROVE,SUTTER,USA
95669,CA,PLYMOUTH,AMADOR,USA
95670,CA,RANCHO CORDOVA,SACRAMENTO,USA
95671,CA,REPRESA,SACRAMENTO,USA
95672,CA,RESCUE,EL DORADO,USA
95673,CA,RIO LINDA,SACRAMENTO,USA
95674,CA,RIO OSO,SUTTER,USA
95675,CA,RIVER PINES,AMADOR,USA
95676,CA,ROBBINS,SUTTER,USA
95677,CA,ROCKLIN,PLACER,USA
95678,CA,ROSEVILLE,PLACER,USA
95679,CA,RUMSEY,YOLO,USA
95680,CA,RYDE,SACRAMENTO,USA
95681,CA,SHERIDAN,PLACER,USA
95682,CA,SHINGLE SPRINGS,EL DORADO,USA
95683,CA,SLOUGHHOUSE,SACRAMENTO,USA
95684,CA,SOMERSET,EL DORADO,USA
95685,CA,SUTTER CREEK,AMADOR,USA
95686,CA,THORNTON,SAN JOAQUIN,USA
95687,CA,VACAVILLE,SOLANO,USA
95688,CA,VACAVILLE,SOLANO,USA
95689,CA,VOLCANO,AMADOR,USA
95690,CA,WALNUT GROVE,SACRAMENTO,USA
95691,CA,WEST SACRAMENTO,YOLO,USA
95692,CA,WHEATLAND,YUBA,USA
95693,CA,WILTON,SACRAMENTO,USA
95694,CA,WINTERS,YOLO,USA
95695,CA,WOODLAND,YOLO,USA
95696,CA,VACAVILLE,SOLANO,USA
95697,CA,YOLO,YOLO,USA
95698,CA,ZAMORA,YOLO,USA
95699,CA,DRYTOWN,AMADOR,USA
95701,CA,ALTA,PLACER,USA
95703,CA,APPLEGATE,PLACER,USA
95709,CA,CAMINO,EL DORADO,USA
95712,CA,CHICAGO PARK,NEVADA,USA
95713,CA,COLFAX,PLACER,USA
95714,CA,DUTCH FLAT,PLACER,USA
95715,CA,EMIGRANT GAP,PLACER,USA
95717,CA,GOLD RUN,PLACER,USA
95720,CA,KYBURZ,EL DORADO,USA
95721,CA,ECHO LAKE,EL DORADO,USA
95722,CA,MEADOW VISTA,PLACER,USA
95724,CA,NORDEN,NEVADA,USA
95726,CA,POLLOCK PINES,EL DORADO,USA
95728,CA,SODA SPRINGS,NEVADA,USA
95735,CA,TWIN BRIDGES,EL DORADO,USA
95736,CA,WEIMAR,PLACER,USA
95741,CA,RANCHO CORDOVA,SACRAMENTO,USA
95742,CA,RANCHO CORDOVA,SACRAMENTO,USA
95746,CA,GRANITE BAY,PLACER,USA
95747,CA,ROSEVILLE,PLACER,USA
95757,CA,ELK GROVE,SACRAMENTO,USA
95758,CA,ELK GROVE,SACRAMENTO,USA
95759,CA,ELK GROVE,SACRAMENTO,USA
95762,CA,EL DORADO HILLS,EL DORADO,USA
95763,CA,FOLSOM,SACRAMENTO,USA
95765,CA,ROCKLIN,PLACER,USA
95776,CA,WOODLAND,YOLO,USA
95798,CA,WEST SACRAMENTO,YOLO,USA
95799,CA,WEST SACRAMENTO,YOLO,USA
95812,CA,SACRAMENTO,SACRAMENTO,USA
95813,CA,SACRAMENTO,SACRAMENTO,USA
95814,CA,SACRAMENTO,SACRAMENTO,USA
95815,CA,SACRAMENTO,SACRAMENTO,USA
95816,CA,SACRAMENTO,SACRAMENTO,USA
95817,CA,SACRAMENTO,SACRAMENTO,USA
95818,CA,SACRAMENTO,SACRAMENTO,USA
95819,CA,SACRAMENTO,SACRAMENTO,USA
95820,CA,SACRAMENTO,SACRAMENTO,USA
95821,CA,SACRAMENTO,SACRAMENTO,USA
95822,CA,SACRAMENTO,SACRAMENTO,USA
95823,CA,SACRAMENTO,SACRAMENTO,USA
95824,CA,SACRAMENTO,SACRAMENTO,USA
95825,CA,SACRAMENTO,SACRAMENTO,USA
95826,CA,SACRAMENTO,SACRAMENTO,USA
95827,CA,SACRAMENTO,SACRAMENTO,USA
95828,CA,SACRAMENTO,SACRAMENTO,USA
95829,CA,SACRAMENTO,SACRAMENTO,USA
95830,CA,SACRAMENTO,SACRAMENTO,USA
95831,CA,SACRAMENTO,SACRAMENTO,USA
95832,CA,SACRAMENTO,SACRAMENTO,USA
95833,CA,SACRAMENTO,SACRAMENTO,USA
95834,CA,SACRAMENTO,SACRAMENTO,USA
95835,CA,SACRAMENTO,SACRAMENTO,USA
95836,CA,SACRAMENTO,SACRAMENTO,USA
95837,CA,SACRAMENTO,SACRAMENTO,USA
95838,CA,SACRAMENTO,SACRAMENTO,USA
95840,CA,SACRAMENTO,SACRAMENTO,USA
95841,CA,SACRAMENTO,SACRAMENTO,USA
95842,CA,SACRAMENTO,SACRAMENTO,USA
95843,CA,ANTELOPE,SACRAMENTO,USA
95851,CA,SACRAMENTO,SACRAMENTO,USA
95852,CA,SACRAMENTO,SACRAMENTO,USA
95853,CA,SACRAMENTO,SACRAMENTO,USA
95860,CA,SACRAMENTO,SACRAMENTO,USA
95864,CA,SACRAMENTO,SACRAMENTO,USA
95865,CA,SACRAMENTO,SACRAMENTO,USA
95866,CA,SACRAMENTO,SACRAMENTO,USA
95867,CA,SACRAMENTO,SACRAMENTO,USA
95887,CA,SACRAMENTO,SACRAMENTO,USA
95894,CA,SACRAMENTO,SACRAMENTO,USA
95899,CA,SACRAMENTO,SACRAMENTO,USA
95901,CA,MARYSVILLE,YUBA,USA
95903,CA,BEALE AFB,YUBA,USA
95910,CA,ALLEGHANY,SIERRA,USA
95912,CA,ARBUCKLE,COLUSA,USA
95913,CA,ARTOIS,GLENN,USA
95914,CA,BANGOR,BUTTE,USA
95915,CA,BELDEN,PLUMAS,USA
95916,CA,BERRY CREEK,BUTTE,USA
95917,CA,BIGGS,BUTTE,USA
95918,CA,BROWNS VALLEY,YUBA,USA
95919,CA,BROWNSVILLE,YUBA,USA
95920,CA,BUTTE CITY,GLENN,USA
95922,CA,CAMPTONVILLE,YUBA,USA
95923,CA,CANYON DAM,PLUMAS,USA
95924,CA,CEDAR RIDGE,NEVADA,USA
95925,CA,CHALLENGE,YUBA,USA
95926,CA,CHICO,BUTTE,USA
95927,CA,CHICO,BUTTE,USA
95928,CA,CHICO,BUTTE,USA
95929,CA,CHICO,BUTTE,USA
95930,CA,CLIPPER MILLS,BUTTE,USA
95932,CA,COLUSA,COLUSA,USA
95934,CA,CRESCENT MILLS,PLUMAS,USA
95935,CA,DOBBINS,YUBA,USA
95936,CA,DOWNIEVILLE,SIERRA,USA
95937,CA,DUNNIGAN,YOLO,USA
95938,CA,DURHAM,BUTTE,USA
95939,CA,ELK CREEK,GLENN,USA
95940,CA,FEATHER FALLS,BUTTE,USA
95941,CA,FORBESTOWN,BUTTE,USA
95942,CA,FOREST RANCH,BUTTE,USA
95943,CA,GLENN,GLENN,USA
95944,CA,GOODYEARS BAR,SIERRA,USA
95945,CA,GRASS VALLEY,NEVADA,USA
95946,CA,PENN VALLEY,NEVADA,USA
95947,CA,GREENVILLE,PLUMAS,USA
95948,CA,GRIDLEY,BUTTE,USA
95949,CA,GRASS VALLEY,NEVADA,USA
95950,CA,GRIMES,COLUSA,USA
95951,CA,HAMILTON CITY,GLENN,USA
95953,CA,LIVE OAK,SUTTER,USA
95954,CA,MAGALIA,BUTTE,USA
95955,CA,MAXWELL,COLUSA,USA
95956,CA,MEADOW VALLEY,PLUMAS,USA
95957,CA,MERIDIAN,SUTTER,USA
95958,CA,NELSON,BUTTE,USA
95959,CA,NEVADA CITY,NEVADA,USA
95960,CA,NORTH SAN JUAN,NEVADA,USA
95961,CA,OLIVEHURST,YUBA,USA
95962,CA,OREGON HOUSE,YUBA,USA
95963,CA,ORLAND,GLENN,USA
95965,CA,OROVILLE,BUTTE,USA
95966,CA,OROVILLE,BUTTE,USA
95967,CA,PARADISE,BUTTE,USA
95968,CA,PALERMO,BUTTE,USA
95969,CA,PARADISE,BUTTE,USA
95970,CA,PRINCETON,COLUSA,USA
95971,CA,QUINCY,PLUMAS,USA
95972,CA,RACKERBY,YUBA,USA
95973,CA,CHICO,BUTTE,USA
95974,CA,RICHVALE,BUTTE,USA
95975,CA,ROUGH AND READY,NEVADA,USA
95976,CA,CHICO,BUTTE,USA
95977,CA,SMARTVILLE,NEVADA,USA
95978,CA,STIRLING CITY,BUTTE,USA
95979,CA,STONYFORD,COLUSA,USA
95980,CA,STORRIE,PLUMAS,USA
95981,CA,STRAWBERRY VALLEY,YUBA,USA
95982,CA,SUTTER,SUTTER,USA
95983,CA,TAYLORSVILLE,PLUMAS,USA
95984,CA,TWAIN,PLUMAS,USA
95986,CA,WASHINGTON,NEVADA,USA
95987,CA,WILLIAMS,COLUSA,USA
95988,CA,WILLOWS,GLENN,USA
95991,CA,YUBA CITY,SUTTER,USA
95992,CA,YUBA CITY,SUTTER,USA
95993,CA,YUBA CITY,SUTTER,USA
96001,CA,REDDING,SHASTA,USA
96002,CA,REDDING,SHASTA,USA
96003,CA,REDDING,SHASTA,USA
96006,CA,ADIN,MODOC,USA
96007,CA,ANDERSON,SHASTA,USA
96008,CA,BELLA VISTA,SHASTA,USA
96009,CA,BIEBER,LASSEN,USA
96010,CA,BIG BAR,TRINITY,USA
96011,CA,BIG BEND,SHASTA,USA
96013,CA,BURNEY,SHASTA,USA
96014,CA,CALLAHAN,SISKIYOU,USA
96015,CA,CANBY,MODOC,USA
96016,CA,CASSEL,SHASTA,USA
96017,CA,CASTELLA,SHASTA,USA
96019,CA,SHASTA LAKE,SHASTA,USA
96020,CA,CHESTER,PLUMAS,USA
96021,CA,CORNING,TEHAMA,USA
96022,CA,COTTONWOOD,SHASTA,USA
96023,CA,DORRIS,SISKIYOU,USA
96024,CA,DOUGLAS CITY,TRINITY,USA
96025,CA,DUNSMUIR,SISKIYOU,USA
96027,CA,ETNA,SISKIYOU,USA
96028,CA,FALL RIVER MILLS,SHASTA,USA
96029,CA,FLOURNOY,TEHAMA,USA
96031,CA,FORKS OF SALMON,SISKIYOU,USA
96032,CA,FORT JONES,SISKIYOU,USA
96033,CA,FRENCH GULCH,SHASTA,USA
96034,CA,GAZELLE,SISKIYOU,USA
96035,CA,GERBER,TEHAMA,USA
96037,CA,GREENVIEW,SISKIYOU,USA
96038,CA,GRENADA,SISKIYOU,USA
96039,CA,HAPPY CAMP,SISKIYOU,USA
96040,CA,HAT CREEK,SHASTA,USA
96041,CA,HAYFORK,TRINITY,USA
96044,CA,HORNBROOK,SISKIYOU,USA
96046,CA,HYAMPOM,TRINITY,USA
96047,CA,IGO,SHASTA,USA
96048,CA,JUNCTION CITY,TRINITY,USA
96049,CA,REDDING,SHASTA,USA
96050,CA,KLAMATH RIVER,SISKIYOU,USA
96051,CA,LAKEHEAD,SHASTA,USA
96052,CA,LEWISTON,TRINITY,USA
96054,CA,LOOKOUT,MODOC,USA
96055,CA,LOS MOLINOS,TEHAMA,USA
96056,CA,MCARTHUR,LASSEN,USA
96057,CA,MCCLOUD,SISKIYOU,USA
96058,CA,MACDOEL,SISKIYOU,USA
96059,CA,MANTON,TEHAMA,USA
96061,CA,MILL CREEK,TEHAMA,USA
96062,CA,MILLVILLE,SHASTA,USA
96063,CA,MINERAL,TEHAMA,USA
96064,CA,MONTAGUE,SISKIYOU,USA
96065,CA,MONTGOMERY CREEK,SHASTA,USA
96067,CA,MOUNT SHASTA,SISKIYOU,USA
96068,CA,NUBIEBER,LASSEN,USA
96069,CA,OAK RUN,SHASTA,USA
96070,CA,OBRIEN,SHASTA,USA
96071,CA,OLD STATION,SHASTA,USA
96073,CA,PALO CEDRO,SHASTA,USA
96074,CA,PASKENTA,TEHAMA,USA
96075,CA,PAYNES CREEK,TEHAMA,USA
96076,CA,PLATINA,SHASTA,USA
96078,CA,PROBERTA,TEHAMA,USA
96079,CA,SHASTA LAKE,SHASTA,USA
96080,CA,RED BLUFF,TEHAMA,USA
96084,CA,ROUND MOUNTAIN,SHASTA,USA
96085,CA,SCOTT BAR,SISKIYOU,USA
96086,CA,SEIAD VALLEY,SISKIYOU,USA
96087,CA,SHASTA,SHASTA,USA
96088,CA,SHINGLETOWN,SHASTA,USA
96089,CA,SHASTA LAKE,SHASTA,USA
96090,CA,TEHAMA,TEHAMA,USA
96091,CA,TRINITY CENTER,TRINITY,USA
96092,CA,VINA,TEHAMA,USA
96093,CA,WEAVERVILLE,TRINITY,USA
96094,CA,WEED,SISKIYOU,USA
96095,CA,WHISKEYTOWN,SHASTA,USA
96096,CA,WHITMORE,SHASTA,USA
96097,CA,YREKA,SISKIYOU,USA
96099,CA,REDDING,SHASTA,USA
96101,CA,ALTURAS,MODOC,USA
96103,CA,BLAIRSDEN-GRAEAGLE,PLUMAS,USA
96104,CA,CEDARVILLE,MODOC,USA
96105,CA,CHILCOOT,PLUMAS,USA
96106,CA,CLIO,PLUMAS,USA
96107,CA,COLEVILLE,MONO,USA
96108,CA,DAVIS CREEK,MODOC,USA
96109,CA,DOYLE,LASSEN,USA
96110,CA,EAGLEVILLE,MODOC,USA
96111,CA,FLORISTON,NEVADA,USA
96112,CA,FORT BIDWELL,MODOC,USA
96113,CA,HERLONG,LASSEN,USA
96114,CA,JANESVILLE,LASSEN,USA
96115,CA,LAKE CITY,MODOC,USA
96116,CA,LIKELY,MODOC,USA
96117,CA,LITCHFIELD,LASSEN,USA
96118,CA,LOYALTON,SIERRA,USA
96119,CA,MADELINE,LASSEN,USA
96120,CA,MARKLEEVILLE,ALPINE,USA
96121,CA,MILFORD,LASSEN,USA
96122,CA,PORTOLA,PLUMAS,USA
96123,CA,RAVENDALE,LASSEN,USA
96124,CA,CALPINE,SIERRA,USA
96125,CA,SIERRA CITY,SIERRA,USA
96126,CA,SIERRAVILLE,SIERRA,USA
96127,CA,SUSANVILLE,LASSEN,USA
96128,CA,STANDISH,LASSEN,USA
96129,CA,BECKWOURTH,PLUMAS,USA
96130,CA,SUSANVILLE,LASSEN,USA
96132,CA,TERMO,LASSEN,USA
96133,CA,TOPAZ,MONO,USA
96134,CA,TULELAKE,SISKIYOU,USA
96135,CA,VINTON,PLUMAS,USA
96136,CA,WENDEL,LASSEN,USA
96137,CA,WESTWOOD,LASSEN,USA
96140,CA,CARNELIAN BAY,PLACER,USA
96141,CA,HOMEWOOD,PLACER,USA
96142,CA,TAHOMA,EL DORADO,USA
96143,CA,KINGS BEACH,PLACER,USA
96145,CA,TAHOE CITY,PLACER,USA
96146,CA,OLYMPIC VALLEY,PLACER,USA
96148,CA,TAHOE VISTA,PLACER,USA
96150,CA,SOUTH LAKE TAHOE,EL DORADO,USA
96151,CA,SOUTH LAKE TAHOE,EL DORADO,USA
96152,CA,SOUTH LAKE TAHOE,EL DORADO,USA
96154,CA,SOUTH LAKE TAHOE,EL DORADO,USA
96155,CA,SOUTH LAKE TAHOE,EL DORADO,USA
96156,CA,SOUTH LAKE TAHOE,EL DORADO,USA
96157,CA,SOUTH LAKE TAHOE,EL DORADO,USA
96158,CA,SOUTH LAKE TAHOE,EL DORADO,USA
96160,CA,TRUCKEE,NEVADA,USA
96161,CA,TRUCKEE,NEVADA,USA
96162,CA,TRUCKEE,NEVADA,USA
